"2795887027-6.haviewer.ru","31","MicroWorld-eScan,nProtect,McAfee,Malwarebytes,K7AntiVirus,K7GW,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Microsoft,GData,Panda,Ikarus,Fortinet,AVG,Baidu-International,Qihoo-360"
"amplifierdeveloped.org","15","GData,Symantec,TrendMicro,McAfee-GW-Edition,TrendMicro-HouseCall,Sophos,Avast,eSafe,Kaspersky,ESET-NOD32,McAfee,AntiVir,Ikarus,Fortinet,Microsoft"
"178.162.157.238","16","DrWeb,AntiVir,TrendMicro,Sophos,Jiangmin,Microsoft,ViRobot,GData,Symantec,Emsisoft,Avast,Kaspersky,Ikarus,Fortinet,Panda,Comodo"
"nomortik.cx.cc","38","MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,TheHacker,VirusBuster,NOD32,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,eSafe,Kaspersky,BitDefender,NANO-Antivirus,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Agnitum,Microsoft,GData,AhnLab-V3,VBA32,PCTools,Rising,Ikarus,Fortinet,AVG"
"retarip.eu","36","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,K7GW,NOD32,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,VIPRE,AntiVir,TrendMicro,Sophos,Antiy-AVL,Microsoft,ViRobot,GData,AhnLab-V3,VBA32,Tencent,Ikarus,Fortinet,AVG,Qihoo-360"
"vzxvs.ce.ms","46","MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,K7GW,TheHacker,VirusBuster,NOD32,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,eTrust-Vet,Jiangmin,Antiy-AVL,Agnitum,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Rising,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"t34.sg.tf","45","Bkav,MicroWorld-eScan,nProtect,K7AntiVirus,NANO-Antivirus,F-Prot,Norman,eSafe,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,ViRobot,Commtouch,AhnLab-V3,Ikarus,Fortinet,Panda,Qihoo-360,CAT-QuickHeal,McAfee,K7GW,NOD32,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,eTrust-Vet,Antiy-AVL,Microsoft,GData,ESET-NOD32,PCTools,Tencent,AVG"
"www1.bestkdxr-scaner.rr.nu","3","GData,Sophos,Avast"
"188.247.232.178","44","Bkav,MicroWorld-eScan,nProtect,TheHacker,NANO-Antivirus,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Commtouch,AhnLab-V3,VBA32,Ikarus,Fortinet,Panda,Qihoo-360,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,K7AntiVirus,Symantec,TotalDefense,Avast,ClamAV,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,AVG"
"188.247.232.179","51","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,NANO-Antivirus,McAfee,Malwarebytes,TheHacker,K7GW,K7AntiVirus,NOD32,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,eSafe,ClamAV,Kaspersky,BitDefender,Agnitum,ViRobot,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,eTrust-Vet,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Tencent,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"69.64.40.48","23","Bkav,McAfee,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,NANO-Antivirus,Comodo,DrWeb,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Microsoft,GData,TotalDefense,Ikarus,Fortinet,AVG,Qihoo-360"
"188.247.232.176","48","Bkav,MicroWorld-eScan,nProtect,TheHacker,VirusBuster,NANO-Antivirus,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Commtouch,AhnLab-V3,VBA32,Ikarus,Fortinet,Panda,Qihoo-360,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,K7AntiVirus,NOD32,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,eTrust-Vet,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,AVG"
"188.247.232.177","45","Bkav,MicroWorld-eScan,nProtect,TheHacker,NANO-Antivirus,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Commtouch,AhnLab-V3,VBA32,Ikarus,Fortinet,Panda,Qihoo-360,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,K7AntiVirus,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,AVG"
"enor.lv","2","TheHacker,Comodo"
"lobpis.tk","34","nProtect,McAfee,TheHacker,K7AntiVirus,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,eSafe,Kaspersky,BitDefender,NANO-Antivirus,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Microsoft,ViRobot,GData,AhnLab-V3,VBA32,PCTools,Ikarus,Fortinet,AVG,Panda"
"gikiaywew.tk","40","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,TheHacker,K7AntiVirus,Agnitum,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,NANO-Antivirus,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,AhnLab-V3,GData,Commtouch,TotalDefense,VBA32,PCTools,Ikarus,Fortinet,AVG,Panda"
"dls.nicdls.com","4","Symantec,Norman,TheHacker,Comodo"
"krfya.vipva.in","14","DrWeb,AntiVir,Sophos,Antiy-AVL,Microsoft,GData,Symantec,Norman,TrendMicro-HouseCall,Avast,Ikarus,AVG,Emsisoft,Comodo"
"p7x.ru","17","DrWeb,GData,Symantec,ESET-NOD32,McAfee-GW-Edition,Fortinet,TrendMicro-HouseCall,Sophos,Kaspersky,PCTools,McAfee,Ikarus,NOD32,AntiVir,Microsoft,Avast,Comodo"
"syte-design.com","44","Bkav,MicroWorld-eScan,nProtect,TheHacker,Agnitum,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,Qihoo-360,CMC,McAfee,Malwarebytes,K7GW,K7AntiVirus,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,BitDefender,NANO-Antivirus,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,AVG,Baidu-International"
"dqfedj.wikaba.com","46","Bkav,MicroWorld-eScan,nProtect,CMC,CAT-QuickHeal,McAfee,Malwarebytes,TheHacker,K7GW,K7AntiVirus,Agnitum,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,SUPERAntiSpyware,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Kingsoft,Microsoft,ViRobot,GData,Commtouch,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"109.236.82.48","52","Bkav,MicroWorld-eScan,nProtect,K7AntiVirus,VirusBuster,Agnitum,F-Prot,Norman,eSafe,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,ViRobot,Commtouch,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,Qihoo-360,CMC,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,TheHacker,NOD32,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,NANO-Antivirus,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,eTrust-Vet,Antiy-AVL,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,PCTools,AVG"
"109.236.82.49","39","nProtect,K7AntiVirus,VirusBuster,Agnitum,Norman,eSafe,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,CAT-QuickHeal,McAfee,K7GW,TheHacker,NOD32,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,BitDefender,NANO-Antivirus,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Microsoft,GData,PCTools,AVG"
"109.236.82.46","40","nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,TheHacker,VirusBuster,NOD32,F-Prot,Symantec,Norman,TrendMicro-HouseCall,Avast,eSafe,ClamAV,Kaspersky,BitDefender,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,eTrust-Vet,Jiangmin,Antiy-AVL,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,Ikarus,Fortinet,AVG,Panda,Avast5"
"fzxmxwvu.qhigh.com","43","MicroWorld-eScan,nProtect,TheHacker,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Commtouch,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,Qihoo-360,CMC,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,K7AntiVirus,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,NANO-Antivirus,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Kingsoft,Microsoft,SUPERAntiSpyware,GData,Tencent,AVG"
"jukuuhn.dnset.com","16","F-Secure,DrWeb,AntiVir,Sophos,Jiangmin,Microsoft,GData,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,PCTools,Ikarus,AVG,Comodo"
"95.168.187.178","40","Bkav,MicroWorld-eScan,CMC,CAT-QuickHeal,McAfee,Malwarebytes,TheHacker,K7GW,K7AntiVirus,NOD32,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,NANO-Antivirus,Emsisoft,Comodo,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Agnitum,Microsoft,ViRobot,GData,Commtouch,AhnLab-V3,Panda,Rising,Ikarus,Fortinet,AVG,Baidu-International"
"mnoredbull.org","54","Bkav,MicroWorld-eScan,nProtect,CMC,CAT-QuickHeal,NANO-Antivirus,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,VirusBuster,NOD32,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,eSafe,ClamAV,Kaspersky,BitDefender,Agnitum,ViRobot,Rising,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,eTrust-Vet,Jiangmin,Panda,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Tencent,Ikarus,Fortinet,AVG,Baidu-International"
"95.168.187.175","15","AntiVir,TrendMicro,Antiy-AVL,Microsoft,ViRobot,GData,Symantec,TotalDefense,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,PCTools,Panda,Comodo"
"95.168.187.173","30","McAfee,K7AntiVirus,TheHacker,NOD32,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Antiy-AVL,Microsoft,ViRobot,GData,TotalDefense,VBA32,PCTools,Ikarus,AVG,Panda"
"95.168.187.171","37","nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,TheHacker,VirusBuster,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Microsoft,ViRobot,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Ikarus,Fortinet,AVG,Panda"
"95.168.187.170","37","nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,TheHacker,VirusBuster,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Microsoft,ViRobot,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Ikarus,Fortinet,AVG,Panda"
"freshfrost.ipq.co","47","Bkav,MicroWorld-eScan,nProtect,K7AntiVirus,NANO-Antivirus,F-Prot,Norman,F-Secure,Zillya,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,ViRobot,Commtouch,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,Qihoo-360,CMC,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,TheHacker,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,GData,Tencent,AVG,Baidu-International"
"qyqbwl.1dumb.com","48","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,NANO-Antivirus,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,Agnitum,ViRobot,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,Panda,ESET-NOD32,Tencent,Ikarus,Fortinet,AVG,Baidu-International,Qihoo-360"
"user.shanklejeclemeniccyh.biz","13","VIPRE,AntiVir,Sophos,CAT-QuickHeal,Microsoft,GData,Symantec,ESET-NOD32,Avast,Kaspersky,NANO-Antivirus,Ikarus,Comodo"
"spgryerwomq.ddns.name","22","nProtect,CAT-QuickHeal,McAfee,TheHacker,NOD32,F-Prot,Norman,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,F-Secure,DrWeb,VIPRE,AntiVir,McAfee-GW-Edition,Emsisoft,Microsoft,GData,Ikarus,Fortinet,AVG"
"zhhnc4.foodneo.biz","43","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,K7AntiVirus,K7GW,NANO-Antivirus,F-Prot,Symantec,Norman,TotalDefense,Avast,Kaspersky,BitDefender,Agnitum,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,ViRobot,AhnLab-V3,GData,Commtouch,ESET-NOD32,VBA32,Panda,Rising,Ikarus,Fortinet,AVG,Baidu-International,Qihoo-360"
"cerialosm.tk","19","DrWeb,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,McAfee,Microsoft,ViRobot,GData,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,NANO-Antivirus,Ikarus,Fortinet,Comodo"
"semiwarfare.huntfax.info","25","MicroWorld-eScan,nProtect,McAfee,Symantec,Norman,ESET-NOD32,Avast,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,McAfee-GW-Edition,Sophos,Microsoft,ViRobot,GData,Ikarus,Fortinet,Qihoo-360"
"prodlin.in","47","Bkav,TotalDefense,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,NANO-Antivirus,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,Agnitum,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,ViRobot,GData,Commtouch,AhnLab-V3,VBA32,Panda,Tencent,Ikarus,Fortinet,AVG,Baidu-International,Qihoo-360"
"allplax.com.br","29","VIPRE,AntiVir,McAfee-GW-Edition,MicroWorld-eScan,Sophos,nProtect,CAT-QuickHeal,Jiangmin,McAfee,Panda,Fortinet,Kingsoft,K7AntiVirus,PCTools,TheHacker,ViRobot,F-Prot,Commtouch,ESET-NOD32,VBA32,Avast,Kaspersky,BitDefender,Agnitum,Ikarus,GData,Microsoft,Emsisoft,Comodo"
"hhhorange.info","51","Bkav,MicroWorld-eScan,nProtect,CMC,McAfee,Malwarebytes,Zillya,TheHacker,K7GW,K7AntiVirus,VirusBuster,Agnitum,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,eSafe,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,NOD32,Emsisoft,eTrust-Vet,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,ESET-NOD32,Rising,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"kio.lapachka.co.in","19","GData,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Fortinet,Sophos,Ikarus,ESET-NOD32,NANO-Antivirus,McAfee,Malwarebytes,Panda,Norman,Avast,Symantec,VBA32,Microsoft,Comodo"
"prisnssas.tk","24","Bkav,McAfee,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,NANO-Antivirus,Comodo,DrWeb,Zillya,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Microsoft,ViRobot,GData,Tencent,Ikarus,AVG,Qihoo-360"
"businesseswithoutkwik.asia","18","DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Qihoo-360,McAfee,Microsoft,GData,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,Ikarus,Fortinet,AVG,Comodo"
"travelagency.blogsyte.com","43","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,Zillya,K7AntiVirus,K7GW,TheHacker,NANO-Antivirus,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,Agnitum,Rising,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Kingsoft,Microsoft,GData,Commtouch,VBA32,Baidu-International,Tencent,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"yasblzdb.dnset.com","43","Bkav,MicroWorld-eScan,nProtect,McAfee,TheHacker,K7GW,K7AntiVirus,NANO-Antivirus,F-Prot,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,Agnitum,SUPERAntiSpyware,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,ViRobot,GData,Commtouch,VBA32,Baidu-International,Rising,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"pdeqfrhpncz.com","53","Bkav,MicroWorld-eScan,nProtect,K7AntiVirus,VirusBuster,Agnitum,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,ViRobot,Commtouch,AhnLab-V3,VBA32,Rising,Ikarus,Fortinet,Panda,Qihoo-360,CMC,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,TheHacker,NOD32,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,NANO-Antivirus,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,eTrust-Vet,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,Tencent,AVG,Baidu-International"
"www1.j-le0kqbh7gjix9.cn.mu","22","CAT-QuickHeal,McAfee,K7GW,Symantec,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,NANO-Antivirus,Comodo,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Microsoft,GData,Ikarus,Fortinet,AVG,Qihoo-360"
"fair.coupontrax.com","44","MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,NANO-Antivirus,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,Agnitum,ViRobot,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Rising,Ikarus,Fortinet,AVG,Panda"
"defredbull.org","52","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,VirusBuster,NOD32,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,eSafe,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,ViRobot,Ad-Aware,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,eTrust-Vet,Jiangmin,Panda,Antiy-AVL,Kingsoft,Agnitum,Microsoft,SUPERAntiSpyware,GData,Commtouch,AhnLab-V3,VBA32,PCTools,ESET-NOD32,Rising,Ikarus,Fortinet,AVG,Baidu-International"
"64.187.232.198","40","Bkav,MicroWorld-eScan,McAfee,Malwarebytes,K7AntiVirus,K7GW,TheHacker,Agnitum,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,Antiy-AVL,Kingsoft,Microsoft,ViRobot,GData,AhnLab-V3,Panda,Rising,Ikarus,Fortinet,AVG,Baidu-International,Qihoo-360"
"digestiblexguks.tk","45","Bkav,MicroWorld-eScan,K7AntiVirus,Agnitum,F-Prot,Norman,Kaspersky,F-Secure,Zillya,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,ViRobot,Commtouch,AhnLab-V3,VBA32,Ikarus,Fortinet,Panda,Qihoo-360,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,TheHacker,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,BitDefender,NANO-Antivirus,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,Tencent,AVG"
"homemoviestubes.in","49","Bkav,MicroWorld-eScan,nProtect,K7AntiVirus,NANO-Antivirus,F-Prot,Norman,Kaspersky,F-Secure,TrendMicro,McAfee-GW-Edition,Sophos,Jiangmin,ViRobot,Commtouch,AhnLab-V3,VBA32,Ikarus,Fortinet,Panda,Qihoo-360,CMC,CAT-QuickHeal,McAfee,Malwarebytes,K7GW,TheHacker,Symantec,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,BitDefender,Agnitum,Ad-Aware,Comodo,DrWeb,VIPRE,AntiVir,Emsisoft,Antiy-AVL,Kingsoft,Microsoft,SUPERAntiSpyware,GData,ESET-NOD32,PCTools,Tencent,AVG"
"1a36601.dyndns.info","23","F-Secure,AntiVir,TrendMicro,McAfee-GW-Edition,MicroWorld-eScan,Emsisoft,GData,McAfee,Commtouch,F-Prot,Symantec,Norman,Avast,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,Ikarus,Fortinet,Ad-Aware,AVG,Sophos,Comodo"
"us.bingosupplyexpress.com","39","Bkav,MicroWorld-eScan,nProtect,CAT-QuickHeal,McAfee,K7AntiVirus,K7GW,F-Prot,Symantec,Norman,TotalDefense,TrendMicro-HouseCall,Avast,ClamAV,Kaspersky,BitDefender,NANO-Antivirus,Ad-Aware,Emsisoft,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Sophos,Antiy-AVL,Microsoft,ViRobot,AhnLab-V3,GData,Commtouch,ESET-NOD32,Tencent,Ikarus,Fortinet,AVG,Qihoo-360"
"giawjrer.tk","9","Symantec,TrendMicro,TrendMicro-HouseCall,Sophos,Jiangmin,McAfee,AntiVir,Fortinet,Microsoft"
"xxx.leojan.in","41","nProtect,CAT-QuickHeal,McAfee,Zillya,K7AntiVirus,K7GW,TheHacker,VirusBuster,NOD32,Symantec,Norman,ESET-NOD32,TrendMicro-HouseCall,Avast,eSafe,Kaspersky,BitDefender,NANO-Antivirus,Sophos,Comodo,F-Secure,DrWeb,VIPRE,AntiVir,TrendMicro,McAfee-GW-Edition,Emsisoft,Jiangmin,Antiy-AVL,Microsoft,ViRobot,GData,AhnLab-V3,VBA32,PCTools,Rising,Ikarus,Fortinet,AVG,Panda,Qihoo-360"
"loveliest.in","12","DrWeb,VIPRE,AntiVir,PCTools,GData,Symantec,Avast,Kaspersky,BitDefender,AVG,Avast5,Comodo"
